,Filename,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,cluster
104,88-MFCC.csv,4.976801,6.4223914,4.9371414,8.255495,6.3255806,3.1358418,6.1908646,7.483377,3.269195,2.575794,3.5248573,5.4969482,3.9500532,6.915829,7.0438504,4.2334385,5.369765,6.4623046,4
105,89-MFCC.csv,5.3694706,6.707292,4.3284807,8.400924,6.8650265,2.7397463,5.9137864,7.6086354,3.3753178,2.2989585,4.494601,4.5060105,4.331844,6.788397,6.777118,4.709865,5.611428,6.767247,3
106,90-MFCC.csv,4.882701,7.0791154,5.7100286,7.7314634,5.57363,3.8608253,7.849572,6.9822993,2.8913646,3.810228,3.40733,6.0690503,3.9868598,5.246302,7.6308775,4.262455,4.805178,7.139879,0
107,91-MFCC.csv,5.5130963,6.667445,4.0384016,8.689198,6.829161,2.6765754,5.504272,7.094636,3.8709438,1.6917228,4.3452754,5.2995653,4.5947413,6.9179173,6.814196,5.046633,6.109294,6.6255927,3
108,92-MFCC.csv,5.0893197,6.594721,5.194902,8.075402,5.9103284,3.7690713,6.89218,7.0493326,3.3014176,2.8686855,3.8773441,6.0478163,3.9863636,6.5525484,7.2513227,4.4179573,5.1936555,6.9157505,4
109,93-MFCC.csv,5.2292094,6.5897017,5.7629957,7.947189,5.4523177,4.810535,7.906652,6.523718,3.3100905,3.3818462,4.0603595,7.0286884,3.8162112,6.590187,7.597338,4.7449574,5.07673,7.3235164,1
110,94-MFCC.csv,5.4339943,6.647265,4.784532,8.183797,6.2423472,3.5922973,6.491763,7.124479,3.4154267,2.4211845,4.528342,5.5961566,4.133349,6.7793517,7.0718255,4.800994,5.3729186,7.1499186,3
111,95-MFCC.csv,5.021719,6.9414525,5.711008,7.8438435,5.6308475,3.8413727,7.767792,7.005849,2.831379,3.7671373,3.4456549,5.929888,4.058307,5.350126,7.3444657,4.083139,4.737713,6.8335586,0
112,96-MFCC.csv,4.987701,6.464003,5.6101565,7.8245792,5.1446385,4.8237247,7.747192,6.3118477,3.499149,3.2557297,4.1198583,7.151473,3.8988843,6.2107277,7.7533126,4.7824078,4.9594307,7.5435147,4
113,97-MFCC.csv,5.0679903,6.453326,5.695038,7.8467946,5.27495,4.8324556,7.826904,6.4031754,3.4491096,3.1586308,4.1963263,7.1635475,3.8162673,6.5235505,7.745542,4.798927,4.9896426,7.548586,4
